Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_After_features.11.block.2.fc1_0.5,sensitivityscore_After_features.11.block.2.fc1_0.6,sensitivityscore_After_features.11.block.2.fc1_0.7,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_After_features.11.block.2.fc2_0.5,sensitivityscore_After_features.11.block.2.fc2_0.6,sensitivityscore_After_features.11.block.2.fc2_0.7,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_After_features.12.block.2.fc1_0.5,sensitivityscore_After_features.12.block.2.fc1_0.6,sensitivityscore_After_features.12.block.2.fc1_0.7,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_After_features.12.block.2.fc2_0.5,sensitivityscore_After_features.12.block.2.fc2_0.6,sensitivityscore_After_features.12.block.2.fc2_0.7,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_After_features.13.block.2.fc1_0.5,sensitivityscore_After_features.13.block.2.fc1_0.6,sensitivityscore_After_features.13.block.2.fc1_0.7,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_After_features.13.block.2.fc2_0.5,sensitivityscore_After_features.13.block.2.fc2_0.6,sensitivityscore_After_features.13.block.2.fc2_0.7,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_After_features.14.block.2.fc1_0.5,sensitivityscore_After_features.14.block.2.fc1_0.6,sensitivityscore_After_features.14.block.2.fc1_0.7,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_After_features.14.block.2.fc2_0.5,sensitivityscore_After_features.14.block.2.fc2_0.6,sensitivityscore_After_features.14.block.2.fc2_0.7,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_After_features.15.block.2.fc1_0.5,sensitivityscore_After_features.15.block.2.fc1_0.6,sensitivityscore_After_features.15.block.2.fc1_0.7,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_After_features.15.block.2.fc2_0.5,sensitivityscore_After_features.15.block.2.fc2_0.6,sensitivityscore_After_features.15.block.2.fc2_0.7,sensitivityscore_before_features.16.0,sensitivityscore_After_features.16.0_0.5,sensitivityscore_After_features.16.0_0.6,sensitivityscore_After_features.16.0_0.7
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg,7,-0.18028158,0.027143314,-0.10937661,-0.13674709,-0.08002706,0.08259344,0.10391467,0.112195954,0.14439689,-0.09017733,-0.06161996,-0.06982921,0.04579868,0.0051295953,-0.062486,0.054202534,0.027224004,0.18591951,0.034788914,0.0024860464,0.059903417,0.017272003,0.0072536087,0.011647493,-0.01880522,-0.012466554,-0.1325064,-0.016044393,0.046610042,-0.052912503,-0.08029905,-0.13434313,-0.0005361065,-0.10849014,-0.118632555,-0.1006677,-0.0061804354,-0.038857985,-0.036963962,-0.0706856,9.862287e-05,-0.0028095664,-0.007032709,-0.018267473
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519.jpg,7,0.19279188,0.1112783,-0.0073645264,-0.07253122,0.08324364,0.0106411325,0.062287264,0.06363414,0.26381585,0.0139360465,0.082270786,0.07169816,0.06653617,0.04403892,0.03637355,-0.0951111,-0.1731992,-0.097146966,-0.14009812,-0.06272846,-0.039090905,0.018103078,-0.04005499,-0.026150476,-0.06381717,-0.18603909,-0.15570757,-0.05749044,0.021707376,-0.020672787,-0.04254263,-0.04907459,0.028835699,0.122859545,0.054992564,0.15158945,-0.0073403725,-0.08779427,-0.03245887,-0.027001478,-0.017571874,-0.0102604255,-0.011312883,-0.01839175
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0021_2089.jpg,7,0.097874515,0.108881794,0.024310678,0.12273735,0.06239442,-0.074904025,-0.064339474,-0.07239993,-0.14976728,0.19997106,0.1261685,0.1754751,-0.07416278,-0.112443544,-0.15292239,0.0076646144,-0.026465617,0.17589262,0.09218097,0.03433775,0.0001012627,0.07066129,0.015069433,0.05724,-0.079070956,0.11138987,0.1555092,0.025507482,-0.054719143,-0.043881606,0.015525676,-0.023869561,-0.13696516,-0.09536187,-0.007815851,-0.1283928,-0.046810232,-0.06250673,-0.051747795,-0.05121643,-0.015108425,0.0051308833,0.0065095713,-0.0076151844
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539.jpg,7,-0.047054224,0.07769516,0.026624322,0.055866566,-0.10501529,0.091172226,0.06228047,0.10849318,-0.029585049,0.16719918,0.05081138,-0.07898531,0.010643922,-0.11648824,-0.0724397,-0.015401437,-0.027562296,-0.06267619,0.10924618,0.14814524,-0.05537296,-0.016394893,-0.023863088,-0.048970558,-0.0058849007,-0.18740165,-0.25455427,-0.14088297,0.041018106,-0.08772841,-0.09793319,-0.02194381,-0.09829661,-0.12250942,-0.11007631,-0.13945104,0.0007552402,-0.053293224,-0.033647634,-0.042175837,-0.018196747,-0.002966809,-0.011249404,-0.014479639
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,7,0.0434717,-0.0098050125,-0.107089885,-0.14217524,-0.031643678,0.077972926,0.02794516,0.038280994,-0.04686803,-0.09038788,0.118912116,0.17761311,0.022398405,0.003182196,-0.09251214,0.010524575,0.11224597,-0.112423584,-0.25907192,-0.138669,-0.0128186485,0.03610135,-0.02873861,-0.04953369,-0.0374137,0.03438042,-0.13273561,-0.07394915,-0.021645721,-0.010755086,0.027197529,0.03668412,-0.07346064,0.014567589,0.12262088,0.1893258,-0.029386064,0.002946386,-0.015117583,0.015665377,-0.016865354,-6.693788e-05,0.0008255653,-0.006817394
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg,7,-0.016501658,0.04609067,0.038261473,0.014919426,-0.014103994,0.15701406,0.081336915,-0.08380328,0.082255065,0.07928257,0.0008939635,0.07488102,0.10738036,-0.06275511,0.0036208127,-0.034927633,-0.15900439,-0.004885055,-0.029514886,-0.021384,-0.066507645,-0.083683796,-0.011649974,0.02575881,-0.03216736,0.023383249,-0.04398172,-0.11636442,-0.016721517,0.006518906,-0.09398377,0.032338373,-0.056810394,-0.02715994,-0.07473531,-0.02483229,-0.013097309,-0.07907392,-0.04803134,-0.044732187,0.015350798,0.0017168587,0.0021906495,-0.00815546
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,7,0.054952756,0.011617102,0.12160379,0.18745664,-0.06849967,0.00045055524,0.038839336,-0.0010399921,-0.20511588,0.16101225,0.06073211,0.10571519,-0.07314951,-0.06417546,0.11061046,0.04600016,0.086880796,0.09064409,0.0062511005,-0.06135654,-0.01578378,-0.020840455,0.019715056,-0.017106479,0.01704833,-0.008808989,-0.11453284,-0.049464963,-0.011699971,-0.079589196,-0.073725395,-0.011768594,0.035380248,-0.18049452,-0.18204504,-0.1621749,-0.010329457,-0.054871902,-0.045822803,-0.05712945,-0.008532239,0.0025058817,-0.003448382,-0.009482383
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg,7,0.081053466,-0.14502198,-0.027399331,-0.068625115,-0.06479867,-0.074486,-0.08098879,-0.074867845,-0.08715244,0.010316053,0.01835547,0.14770173,-0.004023107,-0.1322738,-0.12948628,-0.07112959,0.033716146,0.14432046,0.1825222,0.100571156,0.042896964,0.045965802,-0.016130922,0.014354944,0.107655756,-0.07967777,-0.1623821,-0.16878378,0.08337827,-0.073005155,-0.026930513,0.026551472,-0.004100077,-0.1350174,-0.12436326,-0.12925044,-0.0038834857,-0.05807632,-0.060550284,-0.08790297,-0.00016523479,0.0040391674,-0.00036182627,-0.010108402
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,7,0.05316231,0.17450386,0.18191588,0.1740738,-0.007799862,0.013711974,-0.047378667,-0.07398408,0.031448767,0.07825659,-0.08691297,-0.07678247,0.081768185,-0.08033784,0.103104316,0.07241078,0.1199855,0.01833238,0.036566436,0.08316716,0.052648,0.009142231,-0.07836079,-0.044041708,-0.052087575,-0.05388815,-0.0849731,-0.021211598,-0.015741471,-0.035588935,-0.10275152,-0.086146556,0.015700284,0.1555089,0.025841327,0.07771665,-0.0045119077,-0.0982422,-0.07209088,-0.060459606,-0.012230014,0.0009117285,-0.013319731,-0.007938873
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,7,-0.21798271,0.11384031,0.08135708,0.081652604,-0.14939931,-0.049875382,-0.14332113,-0.15023947,-0.2479251,-0.007995944,-0.02127713,-0.12934227,-0.06921912,0.013260635,-0.11059847,0.031246908,0.049909186,0.056980312,0.007381562,0.09783132,-0.009721073,0.03865633,0.09483459,0.08583286,0.06778547,-0.10752356,-0.08023429,-0.13883868,-0.00019236375,0.017596358,-0.06668885,-0.03646209,-0.035051923,-0.13195409,-0.22520429,-0.1646895,0.010538513,-0.0084610265,0.0033223918,0.03177177,0.0018817312,-0.005533593,-0.005205184,-0.020489197
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534.jpg,7,0.2056893,0.04329264,0.033428572,-0.017509073,0.06035095,-0.03840001,-0.108781576,-0.1526858,0.027033761,0.07467252,0.034163773,-0.031065308,0.0064439974,-0.025368681,-0.08018188,-0.08595337,-0.0064182393,0.12440623,0.09803763,0.16101578,-0.017110016,-0.029378865,-0.047423787,-0.08926575,-0.08788873,-0.07910593,0.017999921,0.057095643,-0.039289266,0.037356965,0.0022565397,-0.062792696,-0.05383907,-0.008990273,-0.0027574217,0.021252133,-0.017772365,-0.02360117,-0.005574651,-0.011108183,0.00057357596,0.008060917,-0.0032085292,-0.013483746
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,7,-0.1871851,0.10806932,0.036060404,0.087853,-0.08298755,0.050387718,-0.041392192,-0.052738473,0.06523831,0.06584802,0.11142142,0.14996135,-0.03080764,0.09592991,0.014097942,0.06597088,0.038574256,0.12655461,0.11232845,0.10216085,-0.00060883444,0.0078042,0.014591127,-0.020231472,-0.023034941,-0.13654855,-0.056869354,0.045443516,0.026760392,-0.05014384,-0.0022070874,0.01667472,-0.07818323,0.119355805,0.12037353,0.12034164,-0.027735386,-0.049913324,-0.060805403,-0.05228244,-0.016476028,0.0022653285,-0.022228692,-0.0142196845
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7,-0.07917024,-0.045115814,-0.05125529,-0.015704453,-0.0211201,-0.041553397,-0.014265802,-0.052531693,0.36158168,-0.05808104,0.09193488,-0.0011475366,0.10228139,0.14981794,-0.091493614,-0.11014676,-0.069275,-0.15649813,-0.083974846,-0.009420017,-0.0010576686,-0.061705083,-0.06186465,-0.082280084,-0.009730315,-0.025039611,0.1625984,0.14561388,-0.018784843,-0.030805463,-0.0625334,-0.048472412,-0.0147746205,0.09576759,0.05237004,0.043772854,-0.016440168,-0.016479947,-0.051219296,-0.041093502,-0.0115194395,0.019030657,-0.0026124418,-0.00025954098
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,7,0.08110179,-0.23352799,-0.29065388,-0.21891835,0.06284642,0.052175377,-0.0076340735,-0.025331458,0.067704886,0.08407436,-0.03089793,-0.02551942,0.032772794,-0.08195901,0.047795396,0.09773404,-0.21330717,0.06267045,-0.022737145,-0.10489541,-0.07080032,0.050425254,-0.088291675,0.046067715,-0.06708629,0.16709132,0.009015555,0.0079502445,-0.052377887,0.040555723,-0.066705815,-0.048931986,-0.12007677,-0.0260004,0.070468836,0.091417596,-0.06941467,-0.111178905,-0.11199378,-0.05824635,-0.007729595,4.82006e-05,-0.0039244276,-0.011319678
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg,7,0.14496057,0.21459377,0.07767379,0.06906167,0.03849952,-0.17636007,0.031922743,-0.041119233,0.17599134,0.09502274,-0.0592891,-0.17983547,0.07691167,-0.04504138,-0.1885945,-0.012833258,0.15835598,-0.061706003,-0.006595092,0.014909521,0.024743417,-0.0031385813,-0.063076615,-0.024328232,0.13789822,-0.014992095,0.08880764,0.04977184,0.06451687,-0.028899282,-0.0067774504,-0.03964662,0.050657745,-0.110527426,-0.014054786,-0.04510366,0.017527247,-0.024524707,0.016155664,0.008820295,0.0034420239,-8.508563e-05,-0.004033448,-0.008054397
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg,7,0.09345152,0.17902899,0.0827567,0.09036936,-0.009144248,-0.023903837,0.027854914,-0.14460713,0.27621868,0.016843988,0.0074283443,-0.09379159,0.07485865,-0.05100259,-0.009694993,-0.12557891,0.0529551,-0.02296482,-0.13922158,-0.028266316,-0.047468558,0.054867648,0.04148244,0.018966582,-0.10209099,-0.06626721,-0.07561696,0.039396167,-0.014515273,0.025250418,-0.108194634,-0.061045337,-0.05470719,-0.03338757,-0.025643509,-0.099788316,-0.00040051946,-0.09355253,-0.042326063,-0.010316808,-0.011170202,0.00067764707,-0.008055037,-0.006740018
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0018_797517.jpg,7,0.014302149,-0.19979131,-0.09820089,-0.3519007,0.038065534,0.014432207,-0.09054698,-0.09420693,0.08019307,0.1255751,0.16942447,0.21155502,0.0048532793,-0.09389817,-0.019858884,0.04768426,-0.1723181,0.008061307,0.024861064,0.010411352,0.051044125,-0.025152113,-0.07790287,-0.014556015,-0.08373557,-0.1894935,-0.109049335,-0.025863301,0.0037473477,-0.0843897,-0.024909109,0.014108913,0.010320889,0.013766581,-0.040440522,0.057026517,0.02636571,-0.115374714,-0.08251421,-0.054546468,0.0019061565,-0.015194954,-0.022512868,-0.02129361
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,7,-0.1016659,0.12916404,0.1045362,0.05947696,0.016365685,0.09446941,-0.0074095894,0.030195681,-0.001621373,0.08693139,0.033148598,0.038693607,-0.0055683237,-0.04912898,-0.034294233,0.08340626,-0.08473468,-0.14314112,0.08812472,0.19366449,-0.085297875,-0.027337898,0.016826645,0.0190559,-0.06698869,-0.17159292,-0.09692347,-0.025878564,-0.040642947,-0.009194465,-0.0043930314,0.016427875,-0.0018555988,0.018375931,-0.107152164,-0.007657483,-0.032071516,0.018915612,-0.008962797,-0.031482156,-0.0007212451,0.007910892,-0.012312228,-0.0008572964
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,7,0.18212596,-0.13523048,-0.05196187,-0.021537133,0.008984836,0.049434483,-0.04434741,0.010198351,0.073115416,-0.010888338,-0.002474673,0.061573472,0.009221375,0.011984237,0.036359616,-0.03457467,-0.22352129,-0.066660576,-0.020269856,-0.012976259,-0.062116884,0.004030846,-0.00064731576,0.0023966953,-0.07448438,-0.19735949,-0.1738237,-0.088638686,-0.018243246,0.03577751,-0.12542987,-0.066829935,-0.074130595,-0.011571198,-0.14145827,-0.07332056,0.013896591,-0.12055291,-0.093582846,-0.03278517,-0.028959816,-0.007890709,-0.013109442,-0.014286032
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg,7,-0.15056485,0.002358172,-0.0068817176,0.09699772,-0.08746319,0.10004033,0.009768408,0.014852783,0.20858827,0.15665972,-0.018233612,0.05993601,0.1412665,-0.016610244,-0.08060235,-0.006313417,0.022803396,0.14179079,0.13999182,0.077822775,-0.0087779425,-0.01574313,-0.06178945,-0.07471718,-0.0671044,-0.15635595,-0.14413612,-0.07238511,-0.04178695,-0.026736237,0.018760417,-0.10427122,0.0034635998,-0.0044604726,0.024503566,-0.040379673,0.020250129,-0.0075345263,0.001059737,-0.020839447,-0.010763113,0.0060096383,-0.002533529,-0.0053696167
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,8,0.048138008,-0.16071093,-0.11114004,-0.1180974,-0.094501704,-0.101733856,-0.07921696,-0.07782611,0.031879414,-0.0731487,-0.044423632,-0.07010371,0.042980205,-0.0022858959,-0.020736646,0.02239331,0.062165603,0.12353092,-0.035936285,-0.03897362,0.056636505,-0.026906129,0.0014483854,0.011845753,0.001331388,-0.10930558,-0.15243408,-0.028424922,0.0058052633,-0.0017677313,-0.078967705,0.0382045,0.027815381,0.18152212,0.17789817,0.20632723,0.03864267,-0.07977536,-0.08000539,-0.096244834,0.025594909,-0.055225812,-0.014881335,-0.02283632
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg,8,-0.29152393,-0.06412154,0.006261945,-0.041716333,-0.1274524,-0.028343808,-0.009169592,0.0012802165,0.07029833,-0.106784426,-0.068849415,-0.061358854,0.029860694,0.18723783,0.0013294499,0.013506204,0.11045913,-0.05701762,0.046753086,0.074226126,0.08064992,0.13768785,0.071721,0.06488944,0.037431527,0.08252687,-0.074472524,-0.118936196,0.027696744,0.09880016,0.023802068,0.06168665,0.03567534,-0.0917391,-0.048995566,0.0009115599,-0.010154003,0.05052261,0.04751733,0.020414976,0.0014831283,-0.040605582,-0.0067680995,-0.028292794
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,8,0.03786703,-0.09698453,-0.26853177,-0.21683884,0.071900934,-0.06682095,0.042434007,0.028513456,-0.13201226,-0.09687167,-0.11258014,-0.09146436,-0.076451644,-0.01354824,0.024421591,0.117466874,0.05801634,0.006293323,0.060391035,0.12800138,0.048401073,0.03846587,0.023496654,0.08006827,0.09457963,-0.06662704,-0.14943379,0.16435349,0.038060233,-0.01747979,-0.108699426,0.033444338,0.06945843,-0.06383266,-0.0789851,0.0018187538,0.03136433,-0.045573995,-0.027360326,-0.032435983,0.004029684,-0.046486877,-0.019703163,-0.019638307
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.jpg,8,-0.064901,0.089506865,0.15308544,0.05116696,0.039759837,0.013976564,-0.026441088,0.101054296,-0.17862915,-0.13618647,-0.096158326,-0.04266066,-0.020562658,0.02828952,-0.08569792,-0.097897716,0.03813,0.04517779,0.021523152,0.07250129,-0.05396459,-0.115131155,-0.03087638,-0.0399108,0.026405254,0.039216783,-0.040364448,-0.061636537,-0.023456333,-0.07150079,0.023951322,0.054074798,-0.018812709,-0.06726974,-0.02994699,-0.023825359,0.06875821,0.023318801,0.03517496,-0.006206434,0.0155389765,-0.046969768,-0.013942098,-0.036332615
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg,8,0.14653973,-0.012481082,-0.039295174,-0.07296918,-0.028581288,-0.02918201,-0.11657363,-0.20540363,0.117605306,0.07223474,-0.018449202,-0.06219175,-0.0033443682,0.005706059,-0.01462965,0.13585024,0.016931925,-0.1819891,0.038160734,0.13461041,0.02371673,-0.018230565,0.104876354,0.01862501,0.059618264,0.06964281,0.09304164,0.07215217,0.027415616,0.039283972,-0.05766997,0.021717362,-0.05044581,0.024436235,0.096631944,0.00039613247,0.0146035105,-0.053445857,-0.034502286,-0.04346433,0.013759835,-0.010231637,0.01880729,0.0017589736
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg,8,-0.06432277,-0.08636064,0.057944342,0.15543067,0.04659662,-0.09896451,0.05175577,-0.008639784,-0.23149607,0.046591844,0.05093477,-0.0053393077,-0.10148952,0.09003021,-0.1014773,0.045443118,0.007158622,-0.05349571,-0.15245485,-0.20635152,0.027484905,-0.05123577,-0.116640344,-0.039913826,0.005698376,0.07239355,0.12430455,-0.019468661,-0.012988802,0.06060692,-0.0119425,-0.013456289,-0.020833034,0.018904846,0.008073315,0.024973352,0.0145119345,-0.036480345,-0.006431965,-0.037896246,0.005765195,-0.047123753,-0.013166479,-0.015379872
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg,8,-0.16991045,0.11853531,-0.20041925,-0.112412244,0.012137031,-0.11086306,-0.028452335,-0.10193628,0.10974503,-0.042090125,-0.024910409,-0.016647553,0.05778351,0.084489465,0.045419976,0.07535809,0.03902433,-0.05150468,-0.07505771,-0.18006232,0.018091815,-0.04459754,-0.031062288,-0.02314575,0.05038687,-0.0023727221,-0.037905622,-0.05295565,-0.002436168,0.09387875,0.0025109965,-0.02536949,-0.093773596,-0.04592644,0.08119546,-0.0011763349,-0.015047766,0.0408282,0.049867377,0.055127658,0.016092744,-0.039930433,-0.012333159,-0.01708236
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,8,-0.022321448,0.026474651,-0.028187841,-0.09830332,-0.014914833,-0.073206656,0.005269395,-0.01325996,0.16916347,-0.028012529,-0.06809391,-0.057120617,0.027203605,0.075935945,-0.0724021,0.05865283,0.092571214,-0.12686113,0.09963772,0.11104873,0.03067473,0.019194279,-0.11152177,0.090814024,0.03997843,-0.047132716,-0.15253283,0.061038733,0.021715963,0.05862016,0.07510653,0.006038025,0.07361646,-0.08828367,-0.046391264,0.027819017,0.07544257,-0.023571063,-0.03409165,-0.044282965,-0.0063832207,-0.04934129,-0.014008069,-0.033730112
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg,8,-0.028731547,-0.28942084,-0.16196997,0.021713462,0.023242746,-0.009109117,-0.04084006,0.011262555,0.0731871,0.06277867,0.05169574,-0.013091356,0.031915598,-0.06697865,0.0472312,0.06480362,0.13142644,-0.121793196,-0.03557983,-0.013981648,0.035259135,-0.07295789,-0.012061705,0.01895017,0.069849506,0.028003342,-0.011574596,-0.08187211,0.01924722,-0.078714564,0.048344992,-0.079840764,0.036235385,0.00050607324,-0.053381115,-0.011825278,-0.023331413,-0.012363723,-0.00013996847,-0.0070791934,0.002260286,-0.029471412,-0.008310227,-0.016117658
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,8,-0.083250985,0.09815827,0.047185168,0.032949522,-0.061810065,-0.0993115,-0.023269737,-0.0251631,0.04292535,-0.0025439821,-0.024838403,-0.013919219,-0.02954859,-0.07940073,-0.044290736,0.062971264,-0.15082768,-0.08958639,-0.10698479,0.066588335,-0.00805397,0.038994186,-0.04909969,0.05228719,0.09849825,-0.0127567835,-0.10651949,-0.013872193,0.09414678,-0.032294877,0.047922373,-0.01331009,0.09772125,-0.016346797,-0.09578179,0.11835726,0.019746408,-0.046881273,0.015615318,0.031339556,0.008604292,-0.040776983,-0.0148011,-0.023048192
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg,8,-0.04782477,0.0034662616,-0.117748514,-0.19059348,-0.020467881,0.053852253,0.048099276,0.13087808,0.04861199,-0.012261509,0.02838127,0.03973668,0.05695787,0.03033898,-0.024676926,0.102836415,0.22307944,-0.024501674,0.010623731,-0.014458645,0.015532281,-0.036854535,0.015424924,-0.033128012,0.12945902,0.08142038,-0.009928025,0.009846462,0.034370538,-0.05068502,0.079346985,-0.06373558,0.06591192,0.06413019,0.0749982,0.118935905,0.024532154,-0.07115799,-0.049692873,-0.023635954,0.012420068,-0.02997858,-0.0027330501,-0.0155682685
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg,8,-0.03614424,0.032473322,-0.011071153,0.08664195,-0.038619112,-0.012207015,-0.010242842,-0.081933364,-0.25107193,-0.053199895,-0.0031335317,-0.031672917,-0.12588598,-0.013001338,-0.005948065,0.02045569,-0.076725915,-0.06186362,0.13317391,0.11503518,-0.003081767,-0.047156263,-0.03057902,-0.034406684,0.06412775,0.015487876,-0.07837944,-0.043611534,0.03760528,-0.022954196,0.031242864,0.019740552,0.06890933,-0.037282646,0.013057359,0.02926835,0.009442654,-0.047037736,-0.011134919,-0.055922136,0.012208179,-0.044098087,-0.018331068,-0.027859848
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0111_2613.jpg,8,0.16435945,-0.17817311,-0.06462977,-0.09100467,0.111409865,-0.09208974,-0.0061977226,0.006846327,-0.15935269,-0.04074932,-0.02554987,-0.011444554,0.0011549667,-0.09191935,-0.06744135,0.040537562,-0.011332819,0.043484338,0.20291387,-0.011295062,-0.06480984,-0.010065647,0.012182064,-0.027718235,-0.006510671,-0.020838058,0.06719326,0.04797551,0.0072359517,0.055386342,-0.001440255,-0.062305342,0.0021448322,0.0010497347,0.128546,0.12614991,0.02684367,-0.012053864,0.008405883,-0.012300374,0.0064839595,-0.04872468,-0.0108743645,-0.02370284
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg,8,0.082849376,0.09175825,0.050390065,0.09940001,0.038264133,-0.14020589,-0.046346974,0.019360702,0.034674466,-0.024104722,-0.021163093,-0.008497326,-0.012049019,0.07217071,-0.039012812,-0.09491753,-0.06861982,0.009547103,0.089480445,0.113463536,0.017175248,-0.031089831,0.04526652,0.075637616,0.105524145,0.030998252,0.03958534,-0.024127603,0.033024654,-0.06213647,-0.07244784,-0.05776414,0.083570756,-0.12907624,-0.13683575,-0.047933307,0.02751707,-0.025473045,-0.014700385,-0.027015444,0.00762811,-0.03987142,-0.0021356235,-0.017679242
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,8,-0.042741872,-0.21782015,-0.26343858,-0.21344042,0.05465364,0.026572995,-0.01785837,0.011084354,-0.030404337,-0.09928938,-0.021991957,-0.066361256,-0.047020927,-0.04620424,0.018548109,-0.037984893,0.104557216,0.060585905,-0.0064663254,0.14912736,0.034188848,-0.124374375,-0.055103365,0.04643765,-0.09846823,-0.06607078,-0.02304972,-0.108545154,-0.06978579,0.04986121,0.036801223,-0.041705642,-0.013681389,0.050249994,0.060181357,0.0479328,0.022342548,-0.025436603,-0.05903773,-0.0503749,0.00031487504,-0.027348502,-0.0013693711,-0.009595668
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg,8,-0.07665615,-0.049865283,0.044525437,0.12416453,-0.014382709,-0.03100178,-0.00076674344,-0.00047619455,0.13193175,-0.009205084,0.08187792,0.08218874,0.03284975,0.13391602,0.04265083,-0.020012576,0.047155783,0.0037521347,-0.0148503,-0.038485892,0.05399111,0.0042379405,0.025173906,-0.014208924,0.0007248353,-0.034792505,0.11836861,0.025388977,0.018175002,0.00869575,-0.078557104,0.016471662,-0.09264785,-0.15632719,-0.19742818,-0.0767017,-0.01842087,-0.04640738,-0.05075773,-0.04014144,-0.0037857662,-0.040387057,-0.0058208713,-0.01692761
