Full filepath,Full Class Index,sensitivityscore_before_features.7,sensitivityscore_before_features.19,sensitivityscore_before_features.20,sensitivityscore_before_features.21,sensitivityscore_before_features.22,sensitivityscore_before_features.23,sensitivityscore_before_features.24,sensitivityscore_before_features.25,sensitivityscore_before_features.26,sensitivityscore_before_features.27,sensitivityscore_before_features.28
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0015_2160.jpg,7,-0.009058777,-0.022143712,-0.032720253,-0.015600775,-0.014981039,-0.044749536,-0.045617245,-0.028412523,-0.01900737,-0.024331722,-0.022194955
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0032_797516.jpg,7,-0.004711134,-0.0135731,-0.011282239,-0.010468806,-0.009284982,-0.02412844,-0.017322533,-0.019812405,-0.0083820475,-0.010432568,-0.023003936
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0017_2155.jpg,7,0.0002831836,0.0008360663,-0.003099245,0.0027376877,-0.0009655417,-0.008915028,0.0036768424,-0.016444765,-0.0063379835,-0.023526417,-0.002566255
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,7,0.000119424425,0.00069451774,-0.0057724025,-0.010103533,-0.004266672,-0.013979259,-0.0020963321,0.015558509,-0.011965638,-0.017201288,-0.0026302014
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg,7,-0.0063799717,-0.023202138,-0.016704295,-0.014277706,-0.017758807,-0.03029522,-0.045976248,-0.036561757,-0.033153564,-0.048116207,-0.03423143
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg,7,0.0014187815,0.0057600304,0.0023643628,0.0016735023,-0.0021480382,-0.006157606,-0.012576964,0.0012725883,-0.0098553235,-0.028242044,-0.012126586
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519.jpg,7,0.0006778877,-0.012005698,-0.012138764,-0.0042943424,-0.0077804225,-0.021631917,-0.03176765,-0.04451786,-0.039412655,-0.039847698,-0.029132929
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0021_2089.jpg,7,-0.0043742843,0.005364203,0.004988038,-0.0014447826,-0.0034450116,-0.0048957565,0.007590523,0.006363934,0.0067910776,0.012229401,0.010867538
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539.jpg,7,6.206648e-05,-0.0077685798,-0.0025360943,-0.0004113079,-0.0014402365,-0.0020181038,-0.0018105633,0.0024102048,-0.022456512,-0.010046998,-0.004153692
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,7,-0.0017107892,0.005233379,-0.0055813096,0.0038451166,-0.0034705745,0.0038426768,0.007108908,-0.0115379635,0.005263637,-0.024132129,-0.007972603
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg,7,0.002574359,0.009093968,0.0023061805,-0.0013405889,-0.00079698116,-0.0018330719,-0.0073799673,-0.0060570408,-0.00029992196,-0.010140257,0.0029538497
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,7,0.0012166044,-0.0023273756,0.0011655273,0.0018898188,-0.005631609,-0.012385193,-0.0016257726,-0.009095528,-0.018593308,-0.025310531,0.004409192
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg,7,-0.0027107936,-0.003546884,-0.009728954,-0.008918729,-0.010779068,-0.0115960855,0.0011285376,-0.011165613,-0.02265488,-0.045021333,-0.013600659
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,7,-0.010499429,-0.011806996,-0.0091268895,-0.0062280777,-0.0075491793,-0.023998667,-0.0225796,-0.052871704,-0.019029025,-0.019094868,-0.011978947
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,7,0.0027174694,-0.0041647498,-0.0036782532,-0.0018311697,-0.005111579,-0.017802287,-0.00994267,-0.0019517977,-0.004198188,-0.013278265,-0.0059498465
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534.jpg,7,0.009070887,-0.0005646425,-0.00046697725,0.0024372947,-0.0028702286,0.012239387,0.01871835,0.02099338,-0.009310067,-0.0130515015,-0.013276126
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,7,-0.0057448037,-0.0060743825,-0.015830062,-0.011408544,-0.010592055,-0.018951934,-0.03442622,-0.02973639,-0.03532833,-0.034818865,-0.024541575
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7,-0.00545356,-0.021207657,-0.014236484,-0.012554764,-0.013787449,-0.033524193,-0.018210195,-0.038911376,-0.037156317,-0.05013831,-0.02333297
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,7,-0.0071957516,-0.010965519,-0.008277044,-0.0013597013,-0.008755818,-0.007087342,0.00015361188,0.005240175,-0.038240314,-0.039833378,-0.019308085
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg,7,-0.0076677026,-0.0026273665,-0.012619587,-0.0070252344,9.728409e-05,-0.008945715,-0.01448475,-0.017267426,-0.011060996,-0.015285259,-0.0052305814
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg,7,0.0022599292,-0.0046743187,0.004982681,-0.011400841,-0.015480019,-0.025466198,-0.011503099,-0.014127217,-0.009826362,-0.033227526,-0.011403435
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0018_797517.jpg,7,-0.005920143,-0.006106012,-0.013044402,-0.0073035746,-0.014063221,-0.01693211,-0.025937237,-0.014576431,-0.015320028,-0.0140164,-0.024223426
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,7,-0.011618098,-0.038539276,-0.031070096,-0.017285522,-0.020402484,-0.043700844,-0.053497158,-0.055462204,-0.044617333,-0.061078437,-0.039148077
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,7,-0.005868892,-0.010865375,0.0052831755,-0.0058837095,-0.015103969,-0.027680147,-0.046295818,-0.04489574,-0.030848684,-0.03137161,-0.025104437
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg,7,-0.0011171888,-0.008859517,-0.015305849,-0.012251766,-0.0054226825,-0.013138206,-0.0014801426,-0.012500519,-0.023175733,-0.02619838,-0.01631798
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,8,-0.0019820197,-0.0012107199,-0.00022543687,0.007881306,0.0029677935,0.0027560713,0.024157984,0.008688657,-0.0074533634,-0.0010163353,0.011075426
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg,8,0.0032038721,-0.002925701,-0.0027968027,-0.003595669,0.00026809284,0.00072616094,-0.007083858,-0.0016247896,-0.04459341,-0.031795457,-0.0048356154
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,8,0.0041299313,0.0007012901,0.0062059048,0.00089912006,-0.0001523722,-0.0060362453,0.0016917824,0.01047029,-0.020801187,-0.009539484,0.004526749
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.jpg,8,-0.004118879,0.0026630366,-0.008784836,0.00024209253,0.0037520875,-0.0020139818,0.003859068,0.0010364704,-0.007583224,-0.009932917,0.0035765606
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg,8,-0.0014252649,0.0013072628,-0.011849292,0.0020053685,-0.001770476,-0.0044918708,0.012312164,0.020338183,-0.0040630866,-0.0015707733,0.02362799
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg,8,0.00085752946,-0.0027332841,0.008531866,0.0017606138,0.00068026385,0.010118283,0.03543672,0.023757014,0.010796093,0.02239903,0.024542639
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg,8,0.0024691024,-0.0005545005,-0.008889665,-0.003514601,-0.008169988,-0.009432521,-0.0012046574,-0.016434222,-0.04008709,-0.028501183,-0.0013508103
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,8,0.0017192983,-0.0018277448,0.0063410196,0.0018901639,0.0019602347,0.0020182163,0.024141904,0.02044813,0.016147155,0.016916683,0.029846674
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg,8,-4.0713698e-05,-0.00076731713,-0.016068881,-0.009374793,-0.00681621,-0.017483074,0.00096649304,0.0019392906,-0.040642716,-0.020703884,0.0012562317
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,8,-0.005493428,-0.007489818,-0.0036356936,-0.004115419,-0.012053741,-0.01952014,0.0051483307,-7.247925e-05,0.029555866,0.023114208,0.026540715
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg,8,0.0019777454,-0.0054914784,0.007054018,-0.006299432,-0.0019198735,-0.02280391,0.016798312,0.021600084,-0.018561922,-0.009987443,0.017595787
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg,8,-0.0008253597,0.01012895,0.018311068,0.007204182,0.0013401452,0.00446629,0.022908412,0.026342254,0.012189573,0.022583917,0.017016735
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0111_2613.jpg,8,-0.0051607904,-0.0019078357,0.00056351535,-0.013631916,-0.012020717,-0.024097305,0.01878748,0.0048282435,0.0147585375,0.012150237,0.011645072
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg,8,0.0015111093,0.0014399096,-0.0046658926,0.011007517,0.0049780114,0.019548317,0.04108236,0.03353031,0.039214853,0.023432575,0.033305943
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,8,-0.0015698165,0.0008959595,0.009214991,-0.007142081,-0.007912684,-0.0041318852,-0.0005532708,0.007898002,-0.026340941,-0.026086656,0.009007685
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg,8,0.004060473,0.018490497,0.011225541,0.0052175713,0.002088793,0.0068064784,0.022279883,0.0076033063,0.022778112,0.04256604,0.02628446
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.jpg,8,-0.0075575486,0.0031690071,-0.005697128,0.0010716652,-0.003460416,-0.0011293609,0.014901787,0.018277718,-0.03236939,-0.0044052927,0.007261774
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,8,-0.0036485905,-0.008305283,-0.0043447893,-0.007848497,-0.015543479,-0.017717779,0.008771292,-0.0024719266,0.015501131,0.0019988506,0.026643286
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg,8,-0.0015095967,0.002286528,-0.0011775765,0.013133249,0.00776647,0.022278942,0.007880343,0.01226799,0.024076505,0.014033353,0.03145667
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,8,0.004620171,0.003979212,0.012733521,0.016573716,0.010478016,0.019899122,0.03566517,0.038971823,0.012154812,0.030576691,0.03399624
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,8,-0.002010077,0.0006312032,0.0009293384,-0.0018268155,-0.0044869,0.0017171656,0.026652222,0.018759454,-0.009486699,-0.0071935197,0.020645708
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,8,-0.0018209633,0.0034842175,-1.0592863e-05,0.00041571353,-0.0025994238,0.015952198,0.012470232,0.0016691074,-0.0068970593,-0.00653797,0.012472343
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.jpg,8,-0.0007587203,-0.0014304749,-0.0038454602,-0.011755146,-0.009556704,-0.012905931,0.011211743,0.010979077,0.021840392,0.030046426,0.025169918
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.jpg,8,-0.005260556,-0.011441628,-0.003247852,-0.014651796,-0.013081004,-0.028790992,-0.030311072,-0.031962074,-0.036586534,-0.021483067,-0.01462901
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg,8,-0.0020279048,-0.0006647627,0.0020256806,-1.0292133e-05,-0.00089427986,-0.0045545967,0.02277497,0.013551764,-0.008855663,-0.0020461585,0.022138536
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,8,-0.001858488,0.006017998,0.0008712646,0.008068,-0.0010429908,0.0032351664,0.006526812,0.0036370093,-0.01319843,-0.008660434,0.01557027
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,8,0.0023842044,0.0034385663,0.0016353312,-0.0006938848,-0.007505522,-0.015857322,0.02121943,0.016422914,0.001951959,0.001026463,0.016895516
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.jpg,8,0.008266337,0.00037076115,0.009164125,0.006256569,0.0048740446,0.008072687,0.010245812,0.0033796206,0.011662912,0.002296808,0.016795967
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.jpg,8,-0.0058893487,-0.003784725,-0.01363767,-0.007454052,-0.01101664,-0.0042462186,0.024322473,0.021515723,0.0119750975,-0.0013463311,0.029897962
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0140_2586.jpg,8,-0.0012912836,0.0015126611,0.007349091,0.006146764,0.0036515368,0.014326765,0.044424016,0.039603636,0.01368024,0.020839745,0.034446705
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,8,0.0033352803,0.0016709,0.008277103,-0.008835325,-0.0036976356,-0.0043890895,0.009909258,0.003313024,-0.021621168,-0.02500654,0.0115568265
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.jpg,8,-0.0023164698,0.00119818,0.0027899523,0.003311417,0.005077918,-0.0005411743,0.020400017,0.010784818,0.012316763,0.006669112,0.014522845
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,8,-0.0037167189,-0.0054804464,-0.00096307555,0.0049294503,-0.0019214203,-0.012881389,0.028106794,0.0067996928,0.009722151,-0.0026306,0.014997746
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,8,-0.0007792988,-0.0014728657,-0.0040901154,-0.0015904957,-0.006554533,-0.018854957,0.033012986,0.04392548,-0.041051496,-0.023572937,-0.007226536
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,8,-0.0020385562,-0.0029175086,0.0012288536,0.0005897799,-0.0029760827,-0.015466622,0.032000702,0.01998093,-0.0060930112,0.015492549,0.012297177
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,8,0.0015770404,-0.0053723766,-0.00665142,-0.0046513816,-0.010386855,-0.01177617,0.0040373565,0.002951587,-0.010354111,-0.007010261,0.014606685
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0139_2567.jpg,8,0.0034336676,0.010351882,0.021080343,0.009987196,0.010319075,0.013489382,0.04065224,0.032663036,0.04029164,0.035443723,0.022248255
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg,8,-0.0052655246,0.009724153,0.005295585,-0.0034604447,-0.0002114845,0.010290517,0.038331706,0.03029424,-0.019343503,0.0019083475,0.020534767
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,8,-0.004707667,0.002599382,0.0006972896,-0.0004517465,0.0063499287,0.0036234502,0.0045783017,0.000659809,-0.0015942333,-0.00016218657,0.0050571044
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,8,-0.009714135,0.0010659758,0.0012982885,-0.0011544127,0.00085746706,0.0005021242,0.025438234,0.009587008,0.00092327315,0.01609837,0.02073059
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg,8,-0.00049579126,0.007922758,0.0018798192,0.009928799,0.0060079484,0.019272175,0.030205853,0.016394196,0.010313546,0.014276395,0.012059565
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,8,-0.0016386061,-0.005988282,-0.003073528,-0.0035506347,-0.004914915,-0.008256076,0.0060764328,0.018774208,-0.0012696817,-0.0016220082,0.014744792
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg,8,-0.009849046,-0.009943279,-0.007847177,-0.0015621497,-0.005474114,0.0045009004,0.0011844686,-0.008985128,0.0118819345,0.018813537,0.018330764
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,8,0.013356591,0.0052054487,0.0015189811,0.0014159398,-0.004528228,0.0022340757,0.016119203,0.015935268,0.0032202501,0.0025124839,0.026903132
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,8,-0.0026205443,-0.0018458164,0.0060077445,-0.002092863,0.0042771124,0.009719754,0.016477711,0.021417465,0.0001542482,0.010893835,0.020696606
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg,8,-0.0002734688,0.0055770557,0.0056815273,0.0029546337,-0.0032262933,-0.0073989793,0.006434687,0.010871965,0.0007717711,0.00090813974,0.023754783
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0078_2659.jpg,8,-0.0047650817,-0.005720797,0.00042647123,-0.0028471672,-0.0039518406,-0.0047869254,0.0033025516,-0.00012185518,-0.020870294,0.0007878703,0.0029551312
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg,9,-0.00031274246,0.0043938844,0.003947,0.0040370245,0.0014941696,-0.005236356,0.016872982,-0.0047992,0.009227788,0.008466102,0.017900333
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg,9,0.00020794295,0.007643291,0.0035594732,0.0045349523,0.004532179,0.0284631,0.041828156,0.01567424,0.0120196305,0.005853724,0.01996885
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,9,0.0036824292,0.009075734,0.0072386432,0.0038804351,0.00066827296,0.005173164,0.021265179,0.0021200932,0.028943213,0.023166481,0.028162118
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,9,0.0038708684,0.020122945,0.010174414,0.010942975,0.010460127,0.045364678,0.040658996,0.03031271,0.018926024,0.023387512,0.013871726
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,9,0.0039215013,0.01120065,0.012017108,0.002704027,0.0057697315,0.00587565,-0.0036318055,-0.016440164,0.03840343,0.018558789,-0.006057323
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,9,-0.00023672951,0.003482319,0.011574517,0.0012021915,0.0016286826,-0.017438674,0.014791378,-0.014016291,0.013389956,-0.007400172,-0.009500728
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,9,0.0005402718,0.010667967,-0.001951885,0.00056388293,0.004303306,0.0049187057,0.02882329,0.0187838,0.023448564,-0.0077447197,0.012385684
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg,9,0.003021898,0.01036922,0.0083111245,0.0034193622,0.004603616,0.0045790854,0.02556375,-0.004316245,0.047007747,0.027963832,0.02858503
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,9,0.0010185946,0.006372897,0.0026443466,-0.0014637816,0.0055128015,0.010825772,0.017902302,-0.0011389259,0.014929615,0.0073012067,0.024346484
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg,9,-0.0044748,-0.0034784134,0.0028270967,0.0073573897,0.0036701062,0.0015869765,0.0025099686,-0.00026730914,0.028182194,0.003754302,0.0059214714
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg,9,0.0039737746,0.01228186,0.0023113426,0.008766354,0.009892306,0.0075949105,0.015726805,0.020612707,0.024631059,0.015338609,0.030823946
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,9,-3.9005274e-05,0.01165183,0.006884849,-0.0050581694,-0.002882235,-0.011917557,0.016293265,0.012600717,0.015765637,0.0021308688,0.018827675
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg,9,0.0020924776,-0.002771541,0.0006147221,-0.0032175507,0.0025741342,0.0074508735,0.02385225,0.008105269,0.016346417,0.003206144,0.02632474
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg,9,0.0037980129,0.02249343,0.020608982,0.00417314,0.0033729158,0.014816839,0.0041850563,0.016745394,0.051289685,0.029351793,0.012765339
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372.jpg,9,-0.0042264354,0.0102563985,0.008114028,0.004174057,0.007058585,0.020857232,0.02871795,-0.00037249643,0.029119782,0.020224702,0.029136507
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,9,0.0061479616,0.009623604,-0.00051407993,0.0062560597,0.004054531,0.020819796,0.02452131,0.0006658742,0.03359697,0.022103302,0.00083899614
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612.jpg,9,0.00084668933,0.011343209,0.00717545,0.008005868,0.0016764564,0.013014689,0.021531545,0.014300989,0.026380258,0.017149672,0.020905964
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,9,-0.0008611728,0.014671274,-0.0041570812,-0.007787592,0.004615778,0.0038658087,-0.0020045235,0.0038923456,0.028121367,-0.0020505586,0.003116786
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,9,-0.0010051837,0.0040580924,0.0097703235,0.0040510073,0.0053360113,-0.0032070198,0.015014198,0.00855629,0.01792296,-0.009375108,0.01985491
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg,9,-0.0006982325,0.003624091,0.0048090816,0.00851452,0.009885548,0.015487455,0.020662915,-0.0028394442,0.048088618,0.016151972,0.015375575
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg,9,-0.0010160804,0.016326262,0.011561585,0.002895098,0.0062246574,0.0068391794,0.011232334,-0.003498669,0.022784684,-0.0031824764,0.0019434992
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg,9,-0.00469613,0.007217538,-7.322291e-06,-0.0036297604,-0.0059681367,-0.0069651892,0.007297679,-0.0070050466,0.017205358,-0.014433084,-0.0028830888
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0079_4527.jpg,9,-0.008557703,0.008737264,-0.00041434082,0.0036685234,-0.0004944776,-0.0036219978,9.639934e-05,-0.00066024787,0.019018175,-0.024403812,0.010293453
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988.jpg,9,0.006360189,0.019146241,0.0068340874,0.00026792558,0.0029021848,0.017495498,0.011533803,0.023263764,0.029459992,0.010454309,0.0057199374
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg,9,0.0077397153,0.016153213,0.008458569,0.009208278,0.0064422353,0.005278827,0.016481023,-0.0072530718,0.019123673,0.015824974,0.007533415
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,9,0.001431455,0.010863086,0.0033528965,0.000120682525,0.00620774,0.012187118,0.02605653,0.0066107176,0.033519186,0.0056203417,0.027263608
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg,9,-0.003006456,0.0031163571,0.0056749196,0.0047671925,-0.004173681,-0.0052716103,0.017578162,0.010307361,0.033681467,0.008084768,0.016415183
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg,9,0.0049461983,0.006380193,0.003254327,0.0013426074,0.0040324545,0.007247384,0.025975276,0.024940472,0.014352452,0.014545085,0.02389328
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,9,0.004164676,0.01307392,0.012993174,0.015214046,0.0076958835,0.03190741,0.03404011,0.026547534,0.04261968,0.03322748,0.015211291
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802.jpg,9,0.001966661,0.012879532,0.01648836,0.009146538,0.009323664,0.02340838,0.030333083,0.026112989,0.052520998,0.017627835,0.008908296
