Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_before_features.16.0
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,7,0.22184706,0.10615584,0.2537536,0.13281086,-0.0049857683,-0.031868637,-0.030320473,0.013273027,-0.05646185,-0.008307911,-0.011919344
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0020_2195.jpg,7,0.16188331,0.15212661,-0.060485385,-0.05304863,-0.1123188,0.04626509,0.014522261,0.011469584,-0.039425068,-0.03216078,-0.025494475
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,7,0.05541164,-0.020224951,0.22052911,0.076908626,0.006575275,0.0150854215,-0.018088207,0.029680407,0.049012113,0.033086095,0.0015470934
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531.jpg,7,0.25320783,0.14085329,0.0050722733,-0.014541813,-0.038761195,-0.009928205,-0.08815185,0.0055084713,-0.029785689,-0.0114251,0.0020065806
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,7,-0.047983218,-0.069434255,0.25514886,0.100768834,-0.13929135,-0.017021952,-0.025151951,-0.021241706,-0.006655637,0.0002704924,-0.0148482565
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,7,-0.18662785,-0.094153605,0.18798251,0.030664388,-0.045332495,-0.07373147,-0.15428741,-0.10839418,0.011402832,0.017127005,-0.018982802
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0005_2111.jpg,7,-0.031916223,-0.11482701,-0.029453017,0.009201441,0.027872428,-0.02209852,-0.080125086,-0.057223152,-0.11747641,-0.030172374,0.016668497
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0049_797543.jpg,7,-0.11027677,0.0049282312,0.14634286,0.034854457,-0.25507864,-0.029532537,0.028202467,0.0110793095,-0.10970501,-0.0449315,-0.004298513
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,7,0.13997579,0.05245437,-0.041228212,0.0054193605,-0.21860766,-0.0032358905,-0.033718612,0.044269606,-0.07044637,0.018696282,-0.013400082
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0028_2056.jpg,7,-0.22468318,-0.08389135,0.081113905,-0.030904781,0.12672836,0.03901701,-0.027064243,0.02458128,-0.085557416,0.006567169,-0.008212136
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg,7,-0.051277295,-0.017260075,0.1706323,0.01939925,0.06392922,0.00950089,-0.05143846,-0.067719,-0.13556673,-0.0027066125,-0.0028208224
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg,7,0.14184462,0.090489924,0.12234424,0.07545534,-0.10796769,0.016697317,0.022426613,-0.013433343,-0.048194382,-0.02315883,0.013613826
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,7,0.26273093,0.0813308,0.20706734,0.064762205,-0.11571081,0.048622843,0.03128343,0.04353504,-0.14256415,-0.021226384,0.015033583
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0015_2160.jpg,7,0.024885334,0.05146818,0.23938322,0.11552223,-0.037372876,0.004491742,-0.08690526,-0.022712126,0.005575169,-0.026982736,0.020604618
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0032_797516.jpg,7,-0.017594423,-0.01850171,0.17929128,0.04916873,0.035055242,0.012182398,-0.050516587,-0.015083837,-0.03049886,-0.012446515,0.00414698
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0017_2155.jpg,7,0.16834182,-0.011099745,0.30042642,0.08637329,0.012485042,0.0020558368,-0.080743626,-0.025398977,-0.14366952,-0.05188041,0.016108233
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,7,-0.002678614,-0.11141679,0.15079497,0.048176564,-0.20223796,-0.019718204,0.051105525,0.06834771,-0.13631786,-0.05103492,-0.0198594
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg,7,-0.13188441,-0.015543018,0.0049692504,-0.022581005,-0.005107101,0.008898288,-0.0509172,-0.05415066,-0.019109663,0.007060284,-0.024123244
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg,7,-0.18028158,-0.10198942,0.16087928,0.039916374,0.05430825,0.07499314,0.034883775,0.040106557,-0.006913306,0.004824195,0.009750317
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519.jpg,7,0.19279188,0.04365272,0.20206353,0.07391496,-0.14013503,-0.042215332,-0.101460606,0.017151361,0.01335154,-0.008106531,-0.002585513
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0021_2089.jpg,7,0.097874515,0.05674755,-0.13826668,-0.063827395,-0.025236368,0.008488609,-0.089996055,-0.054048553,-0.08043815,-0.036918506,-0.011169067
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539.jpg,7,-0.047054224,-0.11030782,0.012103014,0.007632563,-0.029260615,-0.04845136,-0.019508082,0.03779456,-0.09211456,0.02295267,-0.023392487
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,7,0.0434717,-0.014595412,-0.0055663288,0.007864595,0.11488631,0.0042518955,-0.02940503,-0.02775477,-0.07325962,-0.016575048,-0.0032940141
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg,7,-0.016501658,-0.026259013,0.07551927,0.108478636,-0.11399811,-0.054063898,0.00088375434,-0.025304876,-0.013531538,-0.008141421,0.027026525
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,7,0.054952756,-0.06392964,-0.1906186,-0.07480721,0.021980986,0.000985858,0.04856977,-0.014226407,0.03907556,0.0002630502,-0.0066907583
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg,7,0.081053466,-0.06549514,-0.110132426,-0.005004924,0.03780573,0.06792922,0.057333536,0.07800861,-0.012129447,-0.0012120288,0.0057848613
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,7,0.05316231,-0.028483361,0.11389987,0.0756999,0.07759779,0.06884035,-0.030389758,-0.018378334,0.04857093,-0.0033114487,0.010684191
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,7,-0.21798271,-0.13963452,-0.13599162,-0.0708292,0.010361433,0.0016973834,0.09329128,0.010003826,-0.026427075,0.029782306,-0.0064654583
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534.jpg,7,0.2056893,0.08212598,0.033262324,0.008769766,-0.015140543,0.0063838824,-0.068062514,-0.039985124,-0.045431938,-0.0048769927,-0.008359754
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,7,-0.1871851,-0.10114307,0.0040409695,-0.032148648,0.026055433,-0.0060407696,-0.06635341,0.02847228,-0.07139327,-0.014871014,-0.016426899
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7,-0.07917024,-0.04786254,0.32703364,0.1060792,-0.022666886,-0.016353188,-0.0064402297,-0.030486003,0.017712012,0.0046787616,0.007016901
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,7,0.08110179,0.04150896,0.14523357,0.029243212,-0.18293087,-0.064123765,-0.08431476,-0.052829385,-0.09823231,-0.05680332,0.0032419227
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg,7,0.14496057,0.021142459,0.21241072,0.07633822,0.10095228,0.03114511,0.16751641,0.0589971,0.086436465,0.03631348,-0.010817591
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg,7,0.09345152,-0.016679142,0.2831092,0.07002607,0.046551272,-0.046669733,-0.10140705,-0.020988755,-0.057183903,0.012705183,-0.0090983575
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0018_797517.jpg,7,0.014302149,0.030653892,0.05462486,0.023777645,-0.13558483,0.050200984,-0.1263271,-0.004812233,0.028988421,0.038077075,-0.009289771
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,7,-0.1016659,-0.01447838,-0.011858422,-0.008684408,-0.16160879,-0.092366844,-0.06551072,-0.038610354,-0.011573106,-0.018485066,-0.009255433
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,7,0.18212596,0.018221628,0.015062431,0.010220842,-0.20875753,-0.0468376,-0.10105534,-0.0251901,-0.060957007,0.025847971,-0.011865941
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg,7,-0.15056485,-0.090173975,0.24350654,0.13516223,0.07198633,0.00062151067,-0.055945527,-0.04137785,0.01386939,0.032613285,-0.009053713
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,8,0.048138008,-0.113286994,0.010394499,0.05044435,0.08856092,0.070007466,0.010998379,0.010421549,0.04157583,0.05118755,0.020358251
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg,8,-0.29152393,-0.11840982,0.05890604,0.05100738,0.13061334,0.079969436,0.042750213,0.037115417,0.03729123,-0.0082781315,0.011043794
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,8,0.03786703,0.0836168,-0.10738021,-0.07097694,0.06438823,0.059732176,0.109143645,0.042738978,0.10288104,0.045670502,-4.6463683e-06
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.jpg,8,-0.064901,0.03801334,-0.17041886,-0.020293074,0.03725906,-0.07539881,0.019244792,-0.02075836,-0.053374425,0.045878083,0.0002487423
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg,8,0.14653973,-0.020639334,0.11720102,0.009497382,0.017204586,0.0095904,0.075946845,0.035244875,-0.06551109,0.0143453125,0.018128997
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg,8,-0.06432277,0.03824572,-0.2098292,-0.092276275,0.03606578,0.028998222,-0.03272982,-0.0017444901,-0.02457941,0.01721334,0.005464545
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg,8,-0.16991045,0.0066810735,0.16617025,0.0536215,0.050483003,0.018483706,0.010478243,0.00904693,-0.10445448,-0.00896251,0.016718853
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,8,-0.022321448,0.005341476,0.120362505,0.03366494,0.08275546,0.044424005,0.025604982,0.031562727,0.05203265,0.061408296,0.002258053
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg,8,-0.028731547,0.011833068,0.042705126,0.02208944,0.16930918,0.047344428,0.053947084,0.016164498,0.06728752,-0.010206588,0.004846727
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,8,-0.083250985,-0.058094338,0.061239474,-0.032379508,-0.1541369,-0.00085833715,0.103605665,0.09569058,0.08026695,0.026735522,0.029406857
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg,8,-0.04782477,-0.022130229,0.03111782,0.075966924,0.19016325,0.033271343,0.15208733,0.039116893,0.06764434,0.023304055,0.012273345
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg,8,-0.03614424,-0.030465769,-0.21627086,-0.11516529,-0.10006753,-7.447228e-05,0.051087305,0.04345883,0.09831932,0.011764862,0.00042031542
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0111_2613.jpg,8,0.16435945,0.11933388,-0.16416466,0.017685324,-0.007493101,-0.05946268,-0.06750274,0.013596667,0.039918877,0.021066675,-0.0028323266
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg,8,0.082849376,0.037890047,0.0050237924,-0.0064403657,-0.072401315,0.035129182,0.08764682,0.033056132,0.0824105,0.028381683,0.025543435
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,8,-0.042741872,0.048829526,-0.027488954,-0.037212014,0.0800865,0.047807038,-0.06796003,-0.06815036,-0.015242933,0.028661532,-0.0014326948
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg,8,-0.07665615,-0.015836354,0.12142469,0.050524138,0.03677546,0.047616396,-0.0016889311,0.016366865,-0.08059038,-0.0027466696,-0.008297613
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.jpg,8,0.19714396,0.060619228,-0.027996328,-0.017188132,0.20052436,0.07714947,-0.09591527,-0.018320756,0.09931217,0.058020294,0.016079955
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,8,-0.06108117,-0.021504585,0.12015614,0.09630002,-0.004916545,-0.024438197,-0.004184179,-0.028218895,-0.030238817,0.047073953,0.009822827
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg,8,0.030458681,0.045191173,-0.062153216,-0.055795986,-0.034424644,-0.012325544,-0.059213717,0.0066585997,0.019436046,0.031777103,0.014715807
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,8,-0.06351494,-0.027020471,-0.13002688,0.021702398,0.094280995,0.02624581,0.036530696,0.010591654,0.04648906,0.018567221,-0.00020213483
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,8,0.14932343,0.11999218,-0.24922384,0.0010465886,-0.089892685,-0.025468623,-0.0552359,-0.025096219,-0.019695286,0.0602364,0.014042227
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,8,-0.18186177,-0.09094928,0.19076753,0.053332433,0.04244934,0.045580886,0.081935994,-0.024314065,0.007008277,0.042480424,0.011895969
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.jpg,8,0.1622422,0.10178516,0.026636858,0.020444088,0.008300591,-0.017589487,0.13788359,0.07704154,-0.016561888,0.043850593,0.0049077417
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.jpg,8,0.00094917417,-0.05434995,0.12194753,0.052333307,0.0727353,0.07578486,0.081485376,0.048149936,0.046285927,0.030930988,0.029838223
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg,8,0.009333007,0.07378786,-0.013390273,0.02735056,0.20675936,0.080026835,0.005027743,0.0023484826,0.1146093,0.025389154,0.025511574
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,8,-0.1516389,-0.07227932,0.06589687,0.02919035,0.0029560756,0.020555094,0.040505804,0.0023018867,0.05690285,0.057033066,0.008133197
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,8,0.02300603,0.007996345,-0.16181165,0.0124958325,0.087097675,0.08929536,0.017104603,-0.035120916,0.047168054,-0.016998302,0.023996774
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.jpg,8,0.10407447,0.06803994,0.005848393,-0.00633495,0.058078565,0.07932315,0.058811076,-0.0036285091,0.065876804,0.04273274,0.020130306
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.jpg,8,-0.091299154,-0.021584645,0.14153707,0.0032044859,-0.031815857,0.02209086,0.1134031,0.060979977,0.015051968,0.024495106,0.0111334985
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0140_2586.jpg,8,0.11415382,0.060109712,-0.022016015,0.032748077,0.03315064,0.026435439,0.030993946,0.03871116,-0.0055097044,0.00751119,0.016544936
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,8,0.16509758,0.10880107,-0.11399179,-0.10072161,-0.136354,0.0028704135,0.10826014,0.049664363,-0.04113809,0.07381551,0.0031912907
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.jpg,8,0.053122193,-0.023951147,0.1411465,0.007711176,-0.12102835,0.028061775,-0.008763436,-0.026911307,0.041290283,0.059533328,0.020877317
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,8,0.0029375441,0.038170703,-0.16647506,-0.0360851,0.093549185,0.026854966,-0.058966108,0.009760545,-0.016143415,0.030962156,-0.008963968
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,8,0.053804144,0.04701776,0.16581011,0.043317042,-0.03704151,-0.017401898,0.046552546,-0.0042711757,0.061661206,0.03933764,0.00976965
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,8,-0.07733776,0.10652214,-0.054098457,-0.046654712,0.0043318067,-0.015790116,0.1018423,0.039920818,-0.06928115,0.010804113,0.012193073
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,8,-0.064897016,-0.048826255,-0.14230274,-0.02422312,-0.12677833,-0.034274753,0.012584345,-0.024810988,-0.035018653,-0.0006175395,0.0074189617
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0139_2567.jpg,8,0.03768771,-0.030954098,-0.06844713,-0.04660311,0.0023310445,0.03738179,0.015014881,0.05523375,0.12444237,0.081394196,0.025828492
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg,8,0.10211106,-0.017592423,0.08727259,0.06781691,0.07138835,0.028396059,-0.0017713793,0.03833875,0.0696298,0.045712233,0.009210915
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,8,0.012602018,-0.012272808,0.15135998,0.0056451317,-0.010051717,0.025178682,0.099660575,0.03285915,0.028840309,0.0616642,0.021765757
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,8,0.06539243,0.041338436,-0.10783065,-0.06384516,-0.03502374,0.009349203,-0.02372685,-0.0059750434,0.023128405,0.02068336,0.025365286
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg,8,-0.06513022,0.023311919,-0.11650567,-0.11692229,-0.035888057,-0.06559309,-0.014774364,0.0010440294,0.08233857,0.053565904,0.01905651
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,8,0.07423625,0.05215002,-0.0797648,-0.0019446858,0.005559789,-0.024026003,0.047391,-0.025205707,-0.035096712,0.039024353,0.0057362155
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg,8,0.20458245,0.043857194,0.16079532,0.10838993,0.15881494,0.0594617,0.028817646,0.022415318,-0.13159016,0.033441782,0.00095421914
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,8,0.056977555,0.0005503353,0.03450893,-0.00039623957,-0.04022804,0.014535967,0.023471298,0.007456007,0.064513125,0.02444389,0.013727429
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,8,-0.15874927,-0.047685735,-0.17599776,-0.022860935,-0.080651335,-0.042042293,-0.044537723,-0.0031490177,0.050552323,0.078868516,0.005038658
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg,8,-0.18614691,-0.01760826,0.2452036,0.10344662,-0.02434969,-0.01828981,0.02441401,0.0042551043,-0.090233706,-0.01897235,-0.0040433607
/mnt/sdd/caltech_training/multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0078_2659.jpg,8,-0.195115,-0.124790035,-0.1111917,-0.034985818,0.027167004,0.020289432,0.044107072,0.034513414,0.08499448,0.070509106,0.0124937575
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg,9,-0.085282475,0.032609276,0.08516289,0.02281056,-0.028757993,-0.0076304656,-0.041959334,-0.033019252,-0.10654114,-0.0249633,0.040067058
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg,9,0.2379439,0.026399381,0.008644944,0.02743714,-0.014382165,0.051434513,-0.015148483,0.020421166,0.040168263,-0.0017878925,0.02073725
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,9,-0.12311562,0.012415505,0.04864237,0.06786264,0.044107534,0.027794499,0.058157187,0.026088072,-0.08097662,-0.040407453,0.009901155
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,9,-0.10334101,-0.014704586,-0.17925207,-0.074289836,-0.09371135,-0.073715895,0.06985335,0.030417625,-0.16044529,-0.04419019,0.018709155
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,9,0.0454398,-0.027475853,-0.008177351,-0.09816854,-0.078076996,-0.05082702,-0.028969444,0.0056754425,-0.046237826,0.019463867,0.024738085
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,9,0.11330414,0.18901654,0.06568043,-0.015077391,0.03880988,0.0036498643,0.031515233,0.047265917,0.11515755,0.0455956,0.015706562
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,9,0.045159403,-0.07374334,0.19456047,0.028421756,-0.011958595,-0.023791831,-0.0109560145,0.007957134,-0.056831524,-0.022109317,0.008207358
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg,9,0.052709762,0.081820995,0.13134778,0.040967423,-0.15792695,-0.069791175,0.0019882657,-0.026672006,-0.036254175,0.0021560136,0.01704393
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,9,0.15794691,-0.023767896,0.016794614,-0.019282408,-0.015788801,0.026114728,0.05246973,0.05355205,0.010458222,-0.010091642,0.011582541
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg,9,-0.17768073,0.09604806,0.13446721,0.03434147,-0.00537071,0.0019905772,-0.06273808,-0.041734844,0.10091164,0.03965117,0.017225001
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg,9,-0.01398015,-0.043599002,0.035391543,-0.019139236,-0.13204333,-0.08709046,-0.040852502,-0.046673566,0.021574005,-0.023500014,0.014708391
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,9,0.20174152,-0.00045144558,0.24357384,0.04766719,0.012625749,0.03428042,0.03674277,0.0154053345,0.064930335,0.01886861,0.0018889783
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg,9,-0.19798465,-0.10396525,0.018077537,0.058359176,0.06859818,0.02445304,0.023368126,0.022477444,0.0765965,0.013995935,0.00886027
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg,9,-0.1053136,0.03730437,-0.20106855,-0.085905075,-0.16284958,-0.07351421,0.07861643,0.09164128,-0.0023006145,0.0067690155,-0.00076543726
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372.jpg,9,-0.04226704,-0.053594843,0.072392695,-0.0011672294,0.13096906,0.016565489,-0.06931732,-0.049050935,-0.0036852583,0.007719963,0.024868825
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,9,-0.14591843,-0.08508356,0.17864278,0.01823306,-0.04044175,0.015680742,0.024136778,0.02792752,0.04094241,0.012873975,0.028443936
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612.jpg,9,-0.07889714,-0.01350937,0.058941968,0.02984247,-0.07147704,-0.05701699,-0.08186828,-0.030196771,-0.081111655,-0.057132456,0.018000804
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,9,0.03158264,-0.011277601,-0.030489203,0.041483738,-0.02789389,-0.022614013,-0.007973846,0.006487116,0.057395823,0.03684599,0.041551623
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,9,-0.0034591667,0.06299285,0.14201656,0.10888636,-0.09760173,-0.06480856,-0.019215569,-0.031646896,-0.06368019,-0.002773106,0.026004363
