Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_After_features.13.block.2.fc1_0.5,sensitivityscore_After_features.13.block.2.fc1_0.6,sensitivityscore_After_features.13.block.2.fc1_0.7,sensitivityscore_After_features.13.block.2.fc1_0.8,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_After_features.13.block.2.fc2_0.5,sensitivityscore_After_features.13.block.2.fc2_0.6,sensitivityscore_After_features.13.block.2.fc2_0.7,sensitivityscore_After_features.13.block.2.fc2_0.8,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_before_features.16.0
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,4,-0.015596438,0.038705457,0.042849112,0.06384063,0.0558207,0.020826574,-0.061284695,-0.04514303,-0.20501798,0.0009829747,0.03843458,0.024858313,-0.020996153,-0.063270934,-0.059037324,0.008785956,-0.12101261,-0.0185384,-0.018364891
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0040_794912.jpg,4,-0.17019558,-0.056994475,0.00065392256,0.028324721,0.06651157,-0.0125791505,0.030583244,-0.10682077,-0.078341015,0.016781092,0.12320118,0.07238685,0.09393157,0.076265216,0.060002856,-0.039281286,0.06749493,0.019925117,0.008481871
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0045_794940.jpg,4,0.013916802,0.0027811155,0.20203611,0.0042234324,-0.004949974,0.022234133,0.061926477,0.014169797,0.06956172,-0.005089842,0.037346616,0.0031802463,-0.048639245,-0.055142414,-0.020426758,-0.043020457,9.564683e-05,0.00028313883,6.497651e-05
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,4,-0.13983485,-0.09126731,0.17260972,0.092409626,0.031062724,0.02538357,0.098450094,-0.042312108,0.054832034,0.039551776,0.043972813,0.011357555,0.017633129,0.019914756,-0.034748193,-0.010372128,-0.035144888,-0.0765028,-0.0067288005
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,4,-0.019926243,-0.07010171,-0.08822455,0.06246975,-0.024951164,0.07076546,0.1539966,0.07536873,0.09917743,-0.05565122,0.040399462,-0.06319062,-0.03893031,-0.0014619185,-0.017319955,0.00063665584,-0.09048438,-0.034321755,0.0050049694
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,4,-0.028649058,0.008275773,0.16658494,0.05358967,0.040052038,0.051237077,0.06473094,0.039651103,0.07321651,-0.0038237595,-0.03904125,-0.08344971,-0.030646278,-0.039605536,-0.08178928,0.029765327,0.08323763,0.025986264,-0.0038674697
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,4,-0.048785772,-0.009790746,0.03797533,0.036118776,0.18651563,-0.052633293,-0.09178461,0.00046695396,-0.020500472,0.038434904,-0.022936478,-0.03350631,-0.055361945,-0.022294275,0.04359272,-0.021403855,-0.13525528,-0.039452445,0.0014786955
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,4,-0.07381128,-0.07962097,-0.079478115,0.0023095924,0.22402012,-0.065089,-0.0691419,-0.14743882,0.09938848,0.043447774,-0.034695227,-0.07541217,-0.038343493,-0.01870972,-0.03407502,0.008268973,0.081932075,0.027439807,0.011492912
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,4,0.10644628,-0.08113511,-0.20833433,-0.026203519,0.15425989,0.04322995,0.052141696,0.07026197,0.04010643,0.07561152,0.11686053,0.016201712,-0.019655623,-0.01583736,-0.03040291,0.001715634,0.06916592,-0.0072363224,0.0006916751
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,4,0.37044388,0.118125364,0.03442046,0.045116503,-0.0079426095,0.12340049,0.17669937,0.14454454,0.14111301,-0.07169402,0.06954674,-0.06718677,0.023686245,-0.014952475,-0.039558396,0.041795254,-0.056105595,0.017840138,-0.011989175
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0006_1813.jpg,4,-0.23872875,0.021196008,0.0466393,0.06549883,0.01551402,0.02642067,0.031020474,0.08050124,0.07994678,-0.003674904,0.017917473,0.06316786,-0.026368015,0.019559328,-0.06893871,-0.011243274,-0.12344782,-0.04188077,-0.008774617
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0016_1903.jpg,5,-0.012550682,-0.12272368,0.05925984,0.0627549,-0.046177495,0.11607582,-0.11094566,0.14022727,0.07708664,-0.022511378,0.050290633,0.012250867,0.08638743,0.0633889,-0.045392986,-0.06897394,0.0636992,-0.014010933,0.015275127
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0014_1901.jpg,5,-0.10333589,-0.12526844,-0.03524133,0.009829879,0.17155448,-0.052466337,-0.07899135,-0.022820566,-0.11899365,0.07216897,0.105386995,0.10098791,0.06333468,0.082639575,0.017060027,-0.02310688,0.017941652,0.0027413052,0.025249988
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0043_795067.jpg,5,-0.008556448,-0.04029793,0.23907012,0.02297644,-0.16377285,0.08681569,0.12376893,0.119258575,0.12944834,-0.046550527,0.047822952,0.16066653,0.047528677,0.11654649,0.086447865,0.028729567,-0.1540983,-0.028325416,0.03635868
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0041_795107.jpg,5,0.051074244,-0.051519122,0.09338932,-0.03889576,-0.014639905,-0.1053403,-0.0774661,-0.011502128,-0.085772716,0.013957755,0.02098411,-0.055899255,0.031075515,0.049361218,0.057858773,0.013092287,-0.056349143,-0.035300337,0.02240292
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0005_795119.jpg,5,-0.21262878,-0.0893556,-0.17146915,-0.07296198,0.0064184517,0.1623687,-0.055444337,0.1467027,0.11947301,0.03839301,0.050498098,0.06740602,0.079827145,0.054556288,0.064211965,0.007074983,0.10885611,0.021386718,0.023306072
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0032_795068.jpg,5,-0.078024,-0.04637788,0.07867945,0.0015460877,0.0006792098,0.10455993,0.15222521,0.10615662,0.15297833,-2.6190653e-05,0.062095117,0.11609548,0.10426808,0.123689,0.007219171,0.011651083,0.074736014,-0.022797829,0.015939144
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0020_795080.jpg,5,-0.04788041,0.01068408,0.010576423,-0.040302403,-0.08604424,0.1731891,-0.17893419,-0.032478943,-0.035249528,-0.0566841,0.14184886,0.039353117,0.1671493,0.12895283,0.040509585,0.030346822,-0.06596112,-0.009595072,0.030876096
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0004_795112.jpg,5,-0.17561594,-0.13607511,-0.12861642,0.04229328,-0.053859986,0.12857838,-0.017337447,0.008860459,-0.008027736,-0.04266368,0.11942691,0.10532261,0.044242986,0.051818036,0.0025407514,-0.012166604,-0.15179369,-0.04571631,0.029983092
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0052_795088.jpg,5,-0.08265984,-0.11372821,-0.062071186,-0.09177752,-0.019496046,0.079027414,-0.15868708,0.03398464,0.012481444,-0.046445485,0.061833605,0.14909402,0.055672277,0.02653383,-0.039822597,0.0018784041,0.05657695,-0.024432562,0.012696669
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0055_795106.jpg,5,-0.34754956,-0.15085778,0.17141381,0.074300416,-0.028875032,0.0075308196,-0.061007924,-0.036187753,-0.056811124,-0.031630304,0.004006249,0.07374449,0.12808266,0.086253434,-0.06940911,-0.036179673,-0.04564727,-0.009857901,0.020747982
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0042_1874.jpg,5,0.076010734,-0.019973863,0.13798407,-0.0075525288,-0.04070446,0.13120037,0.17382917,0.14914382,0.050789043,-0.059090145,0.017904978,0.07376739,0.06739178,0.0058519654,0.14857684,0.051150408,-0.11672764,-0.047968358,0.023453815
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0063_795134.jpg,5,-0.026087396,-0.046778753,0.03466513,0.052590266,0.007148534,0.07650665,0.04898025,0.15853082,0.05513207,-0.053525377,0.19641694,0.10043419,0.107851535,0.07245187,-0.06809838,-0.05165063,0.0025367215,0.0026113652,0.024601193
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0060_795095.jpg,5,0.14504147,-0.0070924126,-0.0986781,-0.024281593,-0.16910659,0.039772615,-0.11217998,-0.20320442,-0.11860429,-0.050683416,0.07671535,0.009821102,0.1668505,0.10199647,0.022728078,-0.029593164,-0.06018111,-0.044054303,0.012449113
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0025_795087.jpg,5,-0.17248163,0.018368512,0.008761624,-0.029590473,-0.017822929,0.06326361,-0.04805469,-0.1061406,-0.13174622,-0.019585643,0.072798565,0.08510407,0.12107204,0.16114962,-0.044761077,-0.037531722,-0.08459313,-0.057616454,0.040747814
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0012_795074.jpg,5,-0.056125857,-0.018536989,-0.1240672,-0.04320375,0.030921996,0.2037696,-0.08907506,-0.062165793,-0.064049326,-0.028106106,-0.015698215,0.007784142,-0.0027973372,-0.0036359103,0.01551893,-0.01381333,-0.084466584,-0.009325834,0.028444186
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0010_795092.jpg,5,-0.08485756,-0.002666425,-0.11670052,-0.07152356,-0.08206074,0.12903808,0.16001068,0.1530083,0.026412826,-0.061206274,0.21156257,0.12142004,0.035121687,0.04834135,0.03272924,0.015182771,-0.06641831,0.02251252,0.009099462
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0007_795123.jpg,5,-0.27142245,-0.043841325,-0.021449313,0.035843894,-0.055879876,0.093811125,0.03652523,-0.029879013,-0.05960109,-0.1001755,0.091648884,-0.023550997,0.039604843,0.070646636,-0.09112428,-0.031239156,0.058649283,0.0069269734,0.010719101
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0050_1924.jpg,5,-0.1286719,-0.116958484,0.0021826252,0.0095408065,-0.016775075,-0.106970534,-0.10129644,0.0066358075,0.008935601,-0.029973924,0.18645817,-0.00039653666,0.04567688,0.012015854,-0.0012066625,0.010816116,-0.02845766,0.030818958,0.0122950375
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0021_795127.jpg,5,0.1337739,0.1013116,-0.0029948791,0.04985401,0.053624306,-0.168399,-0.14683208,-0.07357878,-0.15987897,-0.009360662,0.092740625,0.01857003,0.03513619,0.012707163,-0.041179866,-0.019195113,-0.012775026,-0.012252787,0.042115025
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0040_795100.jpg,5,-0.21394262,-0.13338935,-0.09772549,-0.029409876,0.05829448,0.07099457,0.20740351,0.22226472,0.042333174,-0.015247953,0.10682446,0.07131105,0.11009965,0.030284945,0.00075320527,-0.031083768,-0.016244862,0.03464809,0.024292612
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0027_795091.jpg,5,-0.076331474,-0.052987818,-0.16103242,-0.0754221,-0.13752803,-0.021679416,-0.13980988,-0.120004386,-0.026051823,-0.071017966,0.15280452,0.117801696,0.11169402,0.07456126,0.03944005,-0.0012071314,-0.069803685,-0.021206662,0.03147295
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0011_795109.jpg,5,0.0028867535,-0.099238664,-0.07396305,-0.049337458,0.0015868917,0.19929594,0.06605243,0.13840362,0.12124801,-0.018639948,0.09846722,0.048101027,0.080300696,0.071652666,0.07292542,0.053412616,-0.045762822,-0.03757529,0.015796373
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0057_795126.jpg,5,-0.029106531,-0.0076260306,-0.011297803,0.12006582,0.03824218,0.1616663,-0.03969542,0.089548506,0.06426445,-0.0050789453,-0.030742658,0.08313745,0.048216254,0.02914951,-0.031272385,-0.043296278,-0.04069802,-0.026530415,0.028821763
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0039_795081.jpg,5,0.030801736,-0.007693437,0.08161748,-0.0009721387,-0.048477225,-0.12465158,-0.19741823,-0.01663349,-0.08372794,-0.012008803,-0.06090687,0.058070097,0.11671264,0.07109455,0.07194739,0.034302823,-0.10545264,-0.028072178,0.016863123
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0054_795130.jpg,5,0.012959553,-0.0411854,-0.15166721,-0.06674981,0.011703711,-0.051006872,-0.080492534,-0.030875728,-0.006309334,-0.032178145,-0.0022787917,0.15787588,0.10881965,0.045146585,-0.03538233,-0.012433076,-0.13646308,-0.059091266,0.009306985
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0038_795132.jpg,5,-0.15958545,-0.10995673,-0.0026259646,-0.0981475,-0.000988692,0.102475174,0.044001155,0.070839874,-0.015979148,-0.0300817,0.15293592,-0.014288304,0.053502545,0.049424183,-0.11858457,-0.08243044,-0.0046751574,-0.060259998,0.017699417
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0023_1898.jpg,5,-0.16697398,-0.09682697,-0.020909086,-0.027156282,-0.11009896,0.23513384,0.09486477,0.06745892,-0.016168049,-0.039977673,0.07890186,0.087599315,0.058645464,0.05045975,-0.019075396,-0.025148572,-0.08979202,-0.018285524,0.017872773
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0034_795096.jpg,5,0.0133872945,-0.01440347,0.16929364,0.015726518,0.09673236,0.24027906,0.1005819,0.10920908,0.010906421,0.036394037,0.2528558,0.053123787,0.04430152,0.10701269,-0.052691862,-0.028650552,-0.06300613,0.028162768,0.02134447
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0024_795120.jpg,5,0.09091273,0.04601659,0.085171685,-0.026041387,0.004036218,0.153857,0.1134943,0.12719294,0.03794701,-0.0003124522,0.16861281,0.16221406,0.14341065,0.13068947,0.09340739,0.0022850093,-0.025934156,-0.00520136,0.018544655
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0026_795066.jpg,5,-0.03875052,-0.003874706,0.16124696,0.06820134,-0.01420897,-0.101643816,0.016411763,0.02204794,-0.010087665,-0.043557134,0.22964635,0.09376947,0.0903885,0.06230612,0.060712617,0.030816767,0.09975238,0.021085374,0.011416938
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0035_1888.jpg,5,-0.109863184,-0.05660356,-0.05068506,-0.0653558,-0.08910799,0.04702071,-0.0673538,0.02575584,0.044519957,-0.06775701,0.17956236,0.08159502,0.082846805,0.037446804,-0.01839274,-0.019541988,-0.023933478,-0.009762589,0.016105939
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0008_795071.jpg,5,-0.01241149,0.018217957,-0.13245687,-0.050997987,-0.13154213,-0.08001314,-0.09301014,-0.0017624795,-0.1320908,-0.089288205,0.19922033,0.19496067,0.11682062,0.09928764,-0.055029884,-0.06148813,0.08584199,0.044604357,0.011888463
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0047_795956.jpg,6,-0.055477016,-0.021767259,0.098458365,0.024116877,-0.026966386,-0.13662629,0.10407254,0.015782703,-0.08517189,0.04581118,-0.0051883887,0.029955275,0.077079736,0.054112643,0.047716945,0.0047927303,-0.032970637,-0.044137314,0.0018783684
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0061_795990.jpg,6,0.21072592,0.04498675,0.08339171,0.040141117,0.1658776,-0.20291658,-0.08613623,-0.058470104,-0.03845506,-0.01350246,0.066451356,0.029929094,0.06675882,0.045579474,-0.023123689,-0.014150421,-0.031718038,-0.02458033,-0.009550908
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,6,-0.045418747,-0.011566317,-0.103647925,-0.06037753,0.058269657,-0.072997704,5.554408e-06,-0.012290098,0.024110321,-0.018477062,0.06578448,-0.030734193,0.07013582,0.024657216,0.020819703,0.034675702,-0.05163183,0.0022543003,-0.0101871025
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0059_795973.jpg,6,0.024186935,-0.06996918,0.037077583,0.05011451,0.1218097,0.2075822,0.046925012,0.052617103,0.06369402,0.0040455163,0.09903041,0.07735336,0.1313884,0.104637176,0.03369147,0.0024899542,-0.06701329,-0.060945705,0.0020636697
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,6,-0.01415432,0.03955401,-0.051952638,0.0154967625,0.04517353,0.11812258,0.12802303,0.07300583,-0.001756655,-0.024888298,0.01702738,0.043677468,0.106108055,0.05688723,0.013515379,0.028014315,-0.018764053,-0.023791606,0.005370894
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.jpg,6,-0.043580428,-0.05804396,-0.15377016,-0.019701574,0.1748182,-0.00014422927,0.07681005,-0.054347023,-0.119996294,0.005685327,-0.045568578,0.032954626,0.056473706,0.022588992,-0.003566361,-0.00342636,-0.033849467,-0.0054119607,0.007347566
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,6,-0.06278331,-0.07325962,0.11352226,0.07169736,0.1855146,-0.018424992,-0.11911695,0.0147587545,0.034580156,0.04170403,0.10359956,0.16176224,0.12188548,0.10085669,0.033350226,0.053801633,-0.062682554,-0.01351729,-0.010810334
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.jpg,6,0.16962263,-0.017631017,-0.20173149,-0.08623782,-0.0064286646,-0.094539575,0.060259137,0.063209705,0.010357518,-0.0003813007,0.12646446,0.13045585,0.120581016,0.072282545,-0.011280264,-0.022828385,-0.012632573,-0.0051963083,0.0033782378
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0028_795944.jpg,6,-0.07879173,0.015836954,-0.12603134,-0.04391443,0.11872644,0.10066669,-0.059177447,-0.004915349,-0.082251966,0.05240218,0.01930478,0.08085496,0.09656757,0.086881235,0.05421408,0.003229173,-0.18378061,-0.04887017,0.005501001
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,6,0.03541897,0.037910867,0.20402563,-0.00031248573,0.07321249,-0.14714536,-0.14587155,-0.11134236,-0.27205196,0.042022392,0.029604891,0.050511636,0.11739597,0.09308523,0.12696052,0.024295086,0.009693192,0.024563588,-0.0025541722
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.jpg,6,0.05876492,-0.04522997,0.024279322,-0.027356144,0.10409373,-0.18611674,-0.14359385,-0.035650946,0.013563622,-0.019873861,0.10983027,0.12145483,0.05213589,0.068433076,-0.016668936,-0.0128682405,0.041518353,-0.03181773,0.0012384928
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,6,-0.078561984,-0.058608096,-0.08370757,-0.02988783,0.13378786,0.026415156,0.031774096,-0.06939542,-0.069028325,0.08552587,0.10684969,-0.027695304,0.09355633,0.062607355,0.024200944,-0.021902326,-0.013569452,-0.03354688,-0.006928777
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.jpg,6,0.18664564,0.07004743,-0.037468396,0.010930763,0.03220181,-0.12745313,-0.26549304,-0.17392597,-0.20266923,0.076593354,-0.0009856597,0.03391575,0.051707268,0.032000776,0.130035,0.07342926,-0.021761127,0.0060456228,0.014543774
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.jpg,6,-0.10096953,0.045035597,-0.1579315,-0.010016635,-0.032222286,0.13598274,0.07691561,0.11110128,-0.033554815,-0.006079507,0.024264377,0.08457549,0.12737808,0.08697709,0.003115287,0.021177383,-0.019473124,0.0029453635,-0.009670747
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0032_795986.jpg,6,-0.18372811,-0.08416942,-0.10833644,0.0054175127,0.039247304,-0.011405829,0.030749796,0.0815659,0.064547755,0.015718874,0.0677252,0.11125514,0.078746386,0.03840323,-0.092933744,-0.036154673,-0.086649545,-0.016039459,-0.014972782
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.jpg,6,-0.14732705,-0.013386328,-0.057295952,0.01235907,0.10715343,-0.045883995,-0.14629775,0.040386174,-0.012439325,0.055787824,0.050350774,0.13620786,0.091796756,0.050296865,0.022542275,0.01839481,-0.06280507,-0.013331674,0.0150607135
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,6,-0.290635,-0.10831812,-0.06192033,0.010697965,0.20804313,-0.08160065,0.07909731,0.059973024,-0.09590332,0.116890326,0.0807168,0.060567606,0.10016188,0.052478638,0.06187912,0.025734527,-0.077629514,-0.022440944,0.0023361119
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,6,-0.09186363,-0.061260015,0.054171205,0.032058455,0.0038671345,0.11579416,0.0018074065,0.10003304,-0.03648161,0.0078872545,0.053514972,0.17694597,0.1387485,0.11982698,0.10040183,0.047286026,-0.10465309,-0.029383875,0.00551884
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0048_795980.jpg,6,-0.07202084,-0.00026346743,-0.047836352,0.0034761038,0.06746157,-0.03884564,-0.08753065,-0.082615376,0.024003915,0.03504519,-0.045421753,0.07864654,0.08561695,0.12530102,0.0053000487,0.014487473,-0.057526357,0.005367647,-0.0095643755
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.jpg,6,0.108464584,0.0706083,-0.020179067,-0.026558623,-0.019334067,-0.17316246,-0.059649363,-0.009989956,0.09072384,-0.050026886,0.12999889,0.15943106,0.13393521,0.10901435,-0.0033800984,0.04672645,-0.011482531,0.009141428,-0.008465199
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0034_795994.jpg,6,-0.34101614,-0.10019168,-0.09694909,-0.0065063667,0.009561598,0.1660948,0.19284952,0.16573396,0.017016567,-0.029361257,0.06671333,0.11906904,0.10930958,0.073950745,0.009908028,0.0045026382,0.042656057,0.009990409,0.002521282
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0080_795965.jpg,6,-0.09943938,-0.030810203,-0.045691486,-0.12387347,-0.13360856,0.21430308,0.09790759,0.004355423,-0.15079929,-0.08968718,0.02681999,0.061432056,-0.00693232,0.04590722,-0.058303162,0.00218077,-0.08521265,0.013192723,-0.009496475
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.jpg,6,-0.28071666,-0.12453422,-0.12506133,-0.033025563,0.16550693,-0.0121996105,-0.041990116,-0.093985155,-0.12808982,0.0913303,0.05990213,0.092318654,0.08591367,0.09654948,0.011647169,-0.0023830784,-0.029911619,0.008174056,0.0075464053
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0074_795976.jpg,6,0.013786366,0.010465578,-0.03557142,-0.028512489,0.057193518,-0.06131091,-0.1276034,-0.10703334,-0.21115118,0.053569406,-0.00096734334,0.07916992,0.029285427,0.0041603884,0.022304613,0.07179409,0.047604356,-0.02454827,-0.009883806
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,6,-0.10759358,-0.05764968,0.06671217,0.016946897,0.083128005,-0.0079100225,-0.12369716,0.15678935,-0.10789977,0.04127446,0.026657555,-0.033834107,0.0004982855,-0.0012214743,0.018871676,-0.01333099,0.042119943,0.00188048,-0.023993215
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,6,-0.012431362,-0.08613184,0.008560268,0.07157344,0.09584758,0.058489114,0.029236525,-0.026342377,-0.15940173,0.045431152,-0.037516177,0.046211172,0.08369994,0.04412005,0.1673662,0.10945572,-0.04857594,0.011438508,-0.0028545647
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.jpg,6,-0.028275713,-0.06547951,0.12533554,0.030158475,0.12335867,-0.2227827,-0.16402563,-0.12159921,-0.15793224,0.022089861,0.094907686,0.12479169,0.11455623,0.065354854,0.039044827,0.031353537,0.02185016,-0.0151435975,0.002953882
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0070_795998.jpg,6,0.085447535,-0.00043759216,0.007904541,0.057304643,-0.10814094,0.041170683,0.085871264,0.11992848,0.11976946,-0.06107084,0.043907754,0.07219062,0.047631543,0.06585864,0.03269931,0.019325014,-0.057085227,0.029438356,-0.022262072
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0069_795936.jpg,6,-0.047915056,-0.02251413,-0.055254713,0.012731209,0.16669497,-0.18701428,-0.12812999,-0.08314733,-0.14303935,0.052745935,0.01995465,0.092142195,0.055366628,0.07254854,0.032088455,0.020565148,-0.13406846,-0.048770577,-0.0051698065
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0038_795935.jpg,6,-0.25867537,-0.00966268,-0.3093684,-0.014619909,0.04714455,-0.0070957886,-0.19300526,-0.15543438,-0.21451902,-0.013466723,0.03925834,0.09247761,0.0681126,0.008606646,-0.07000354,0.037470818,-0.056556955,0.001584691,-0.000712208
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0055_795963.jpg,6,0.06364755,-0.004743036,0.2303024,0.06551799,0.17797834,-0.03984552,-0.11920654,-0.027886258,-0.098820604,0.0014400817,0.06413627,0.13694662,0.12074482,0.1062174,0.045030273,0.014894966,-0.13473779,-0.04782316,-0.0010294863
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,6,-0.15611966,-0.040219214,-0.23803037,-0.063283116,0.036121435,0.051356114,0.013389602,0.014372315,0.015560092,-0.040804468,0.084923044,0.11798988,0.14105518,0.1307758,-0.044707,-0.03594254,-0.025397886,-0.027663566,-0.0033594775
